transcript_id,relative_path,transcript_path,company_slug,company_name,ticker,company_key,call_date,fiscal_year,fiscal_period,file_name,qa_detected,sentence_count,token_count,avg_sentence_length,long_word_share,complexity_score,numeric_token_share,overall_positive_density,overall_negative_density,overall_net_tone,overall_token_count,prepared_positive_density,prepared_negative_density,prepared_net_tone,prepared_token_count,qa_positive_density,qa_negative_density,qa_net_tone,qa_token_count,management_qa_positive_density,management_qa_negative_density,management_qa_net_tone,management_qa_token_count,analyst_question_positive_density,analyst_question_negative_density,analyst_question_net_tone,analyst_question_token_count,demand_positive_density,demand_negative_density,demand_net,pricing_positive_density,pricing_negative_density,pricing_power_net,capex_positive_density,capex_negative_density,capex_net,supply_chain_pressure_density,labor_pressure_density,automation_density,uncertainty_density,risk_density,macro_risk_density,guidance_raised,guidance_lowered,guidance_net,qna_reality_gap,analyst_management_gap,growth_signal,margin_signal,credibility_signal,composite_signal,call_date_dt,overall_net_tone_qoq_change,overall_net_tone_yoy_change,overall_net_tone_rolling_z8,overall_net_tone_rolling_mean4,prepared_net_tone_qoq_change,prepared_net_tone_yoy_change,prepared_net_tone_rolling_z8,prepared_net_tone_rolling_mean4,management_qa_net_tone_qoq_change,management_qa_net_tone_yoy_change,management_qa_net_tone_rolling_z8,management_qa_net_tone_rolling_mean4,analyst_question_net_tone_qoq_change,analyst_question_net_tone_yoy_change,analyst_question_net_tone_rolling_z8,analyst_question_net_tone_rolling_mean4,demand_net_qoq_change,demand_net_yoy_change,demand_net_rolling_z8,demand_net_rolling_mean4,pricing_power_net_qoq_change,pricing_power_net_yoy_change,pricing_power_net_rolling_z8,pricing_power_net_rolling_mean4,capex_net_qoq_change,capex_net_yoy_change,capex_net_rolling_z8,capex_net_rolling_mean4,supply_chain_pressure_density_qoq_change,supply_chain_pressure_density_yoy_change,supply_chain_pressure_density_rolling_z8,supply_chain_pressure_density_rolling_mean4,labor_pressure_density_qoq_change,labor_pressure_density_yoy_change,labor_pressure_density_rolling_z8,labor_pressure_density_rolling_mean4,automation_density_qoq_change,automation_density_yoy_change,automation_density_rolling_z8,automation_density_rolling_mean4,uncertainty_density_qoq_change,uncertainty_density_yoy_change,uncertainty_density_rolling_z8,uncertainty_density_rolling_mean4,macro_risk_density_qoq_change,macro_risk_density_yoy_change,macro_risk_density_rolling_z8,macro_risk_density_rolling_mean4,growth_signal_qoq_change,growth_signal_yoy_change,growth_signal_rolling_z8,growth_signal_rolling_mean4,margin_signal_qoq_change,margin_signal_yoy_change,margin_signal_rolling_z8,margin_signal_rolling_mean4,credibility_signal_qoq_change,credibility_signal_yoy_change,credibility_signal_rolling_z8,credibility_signal_rolling_mean4,composite_signal_qoq_change,composite_signal_yoy_change,composite_signal_rolling_z8,composite_signal_rolling_mean4
1-800-flowers-com\2024\Q2\FLWS_2024-02-01_Q2,1-800-flowers-com\2024\Q2\FLWS_2024-02-01_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2024\Q2\FLWS_2024-02-01_Q2.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2024-02-01,2024,Q2,FLWS_2024-02-01_Q2.txt,0,51,1133,22.215686274509803,0.209009009009009,4.643278572690337,0.009708737864077669,0.0088261253309797,0.00264783759929391,0.00617828773168579,1133,0.0088261253309797,0.00264783759929391,0.00617828773168579,1133,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00088261253309797,0.0,0.00088261253309797,0.00088261253309797,0.0,0.00088261253309797,0.0,0.0,0.0,0.0,0.00088261253309797,0.0,0,0,0,-0.00617828773168579,0.0,0.00706090026478376,0.00088261253309797,-0.00617828773168579,0.0017652250661959407,2024-02-01,0.0045662511921908955,-0.0008801747510516654,0.7697748682050841,0.004039130806679972,0.003912426704495458,-0.0008888500775014888,0.6347332388260962,0.0037465143633493023,-0.0014738393515106854,-0.007646276595744681,-1.700361090203524,0.0033306683462876125,0.004651162790697674,-0.005257623554153523,-0.4396475950765407,-5.4118582817470635e-05,0.0,0.0,0.408248290463863,0.0,0.00016615184887801661,0.0018032815525854643,1.3606261363519623,0.00014134614164487924,0.0005243821909879933,0.0004222780233542229,0.3619875758099759,0.0006507518728002772,0.0,-0.0003068896731624981,-1.022433203320001,0.00041203100243981196,-0.00017911517105498835,-0.0006137793463249962,-0.89355427590315,0.0001162686412052684,-0.0021493820526598604,-0.0015344483658124904,-2.048266386325729,0.0013739654087188856,-0.0008955758552749418,-0.0009206690194874942,-1.8628284374615225,0.0004572003451547441,-0.0005373455131649651,-0.00015344483658124905,-1.2993091560262258,0.0005526463260682014,0.005627978896343854,-0.0003044518911161937,1.0018942863471514,0.004137236353412048,-0.0018041150327268553,0.0011895022062604682,0.3997061138360051,0.0009870119067186844,-0.010615692342939562,-0.008225410540346855,-2.0874812023737057,0.002511740566888648,-0.006791828479322561,-0.00734036022520258,-2.009263434966284,0.007635988827019381
1-800-flowers-com\2024\Q3\FLWS_2024-05-03_Q3,1-800-flowers-com\2024\Q3\FLWS_2024-05-03_Q3.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2024\Q3\FLWS_2024-05-03_Q3.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2024-05-03,2024,Q3,FLWS_2024-05-03_Q3.txt,1,403,7450,18.4863523573201,0.14994472084024324,2.771930943572735,0.01664429530201342,0.006308724832214765,0.005906040268456376,0.00040268456375838925,7450,0.008336112037345782,0.009003001000333445,-0.0006668889629876625,2999,0.004942709503482363,0.003819366434509099,0.0011233430689732643,4451,0.005620985010706638,0.0034796573875802996,0.0021413276231263384,3736,0.0014204545454545455,0.005681818181818182,-0.004261363636363636,704,0.0,0.0,0.0,0.00040268456375838925,0.0,0.00040268456375838925,0.00013422818791946307,0.0,0.00013422818791946307,0.00040268456375838925,0.0,0.00026845637583892615,0.0,0.001476510067114094,0.00026845637583892615,0,0,0,0.0028082165861140007,0.006402691259489975,0.00026845637583892615,0.00026845637583892615,0.009210907845603977,0.009747820597281829,2024-05-03,-0.005775603167927401,-0.002959225000874322,-1.6590387337464243,0.0032993245564613915,-0.006845176694673453,-0.002607129552820802,-1.7265977575272098,0.0030947319751441025,0.0021413276231263384,-0.003927159589704177,-0.7976733865531361,0.002348878448861568,-0.004261363636363636,-0.00520565069963087,-1.482166474698683,-0.001355531257725188,0.0,0.0,0.3779644730092272,0.0,-0.00047992796933958077,0.0015793529113798384,0.6449897993825098,0.0005361843694898388,-0.0007483843451785069,-0.00037005824677544365,-1.4130150601196012,0.0005582373111064163,0.00040268456375838925,-0.0001016018709365175,-0.45884844792356877,0.00038663053470568257,0.0,0.0,-0.7970161794306768,0.0001162686412052684,0.00026845637583892615,-0.0010763074500141584,-1.3616268730074248,0.0011048885462153458,0.0,-0.0005042864346949068,-1.4552503523384106,0.0003311287364810174,0.00026845637583892615,-0.00040392553708761615,-0.5621227412797561,0.00045166494179629737,-0.006792443888944834,-0.00292535771056215,-1.634995397394685,0.00340589692577151,-0.0006141561572590439,0.0006046473323021973,-0.19139235074064048,0.0011381737397942336,0.015389195577289766,0.0004627475077382242,1.3275745176812153,0.0026274274438232038,0.007982595531085889,-0.0018579628705217288,0.5663527472454981,0.0071714981093889485
1-800-flowers-com\2024\Q4\FLWS_2024-08-29_Q4,1-800-flowers-com\2024\Q4\FLWS_2024-08-29_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2024\Q4\FLWS_2024-08-29_Q4.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2024-08-29,2024,Q4,FLWS_2024-08-29_Q4.txt,1,448,7788,17.383928571428573,0.14825581395348839,2.577268480066446,0.01926040061633282,0.008346173600410888,0.003723677452491012,0.004622496147919877,7788,0.00841852074564041,0.005712567648827421,0.0027059530968129887,3326,0.008292245629762439,0.0022411474675033617,0.006051098162259076,4462,0.007608034083992696,0.0009129640900791236,0.006695069993913573,3286,0.010230179028132993,0.005967604433077579,0.004262574595055414,1173,0.0,0.0,0.0,0.0,0.00012840267077555214,-0.00012840267077555214,0.00025680534155110427,0.0,0.00025680534155110427,0.00025680534155110427,0.0,0.0003852080123266564,0.0003852080123266564,0.0007704160246533128,0.0005136106831022085,0,0,0,0.003989116897100584,0.002432495398858159,0.004365690806368772,0.0,0.006036404283632086,0.010402095090000858,2024-08-29,0.004219811584161488,-0.0003817932429866144,0.33087682446513406,0.003203876245714738,0.0033728420598006514,-0.0018957150078749603,-0.30558106686269343,0.0026208032231753624,0.004553742370787234,0.0009147231731043244,0.9638687015062879,0.0025775592421376494,0.008523938231419049,0.0007721731988948551,0.9868345634612816,-0.0011624879580014742,0.0,0.0,0.0,0.0,-0.0005310872345339414,-0.0002713823676585948,-0.05958918717939893,0.0004683387775751901,0.0001225771536316412,-0.0006010728397471514,-1.0288072096671501,0.00040796910116962855,-0.00014587922220728498,-0.0008870322335132367,-0.4966021471038934,0.00016487247632737337,0.0,-0.00028595939376608524,-0.649309633708904,4.477879276374709e-05,0.00011675163648773026,-0.0016165077440359402,-0.996004108576988,0.0007007616102063607,0.0003852080123266564,-4.3731078322471425e-05,-0.29992482071919546,0.00032019596690039954,0.0002451543072632824,-0.0004872471950790897,0.32767937535998065,0.00032985314302652494,0.004097234430529846,-0.0004956188876546761,0.13943125101239232,0.0032819922038578413,-0.00026845637583892615,-0.0007148984844152131,-0.47329534695416625,0.0009594491186904303,-0.0031745035619718904,0.002996719233511225,0.5230496335405523,0.0033766072522010103,0.0006542744927190286,0.0017862018614413343,0.7658929047406389,0.0076180485747492825
1-800-flowers-com\2025\Q1\FLWS_2024-10-31_Q1,1-800-flowers-com\2025\Q1\FLWS_2024-10-31_Q1.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2025\Q1\FLWS_2024-10-31_Q1.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2024-10-31,2025,Q1,FLWS_2024-10-31_Q1.txt,0,29,536,18.482758620689655,0.1875,3.4655172413793105,0.033582089552238806,0.005597014925373134,0.0,0.005597014925373134,536,0.005597014925373134,0.0,0.005597014925373134,536,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.005597014925373134,0.0,0.005597014925373134,0.0,-0.005597014925373134,0.0,2024-10-31,0.0009745187774532569,0.003984978385878239,0.638632621049645,0.004200120842184298,0.0028910618285601453,0.0033311538981828015,0.7772053840502849,0.0034535916977210626,-0.006695069993913573,-0.0014738393515106854,-1.2663892799052106,0.002209099404259978,-0.004262574595055414,0.004651162790697674,-0.18242514937091975,3.027396729444066e-07,0.0,0.0,0.0,0.0,0.00012840267077555214,-0.0007164606842199534,0.01484297292271272,0.0002892236065202018,-0.00025680534155110427,-0.0003582303421099767,-1.4577849414423385,0.00031841151564213435,-0.00025680534155110427,0.0,-0.9105841881255191,0.00016487247632737337,0.0,-0.00017911517105498835,-0.649309633708904,0.0,-0.0003852080123266564,-0.0021493820526598604,-1.1449859099666604,0.00016341609704139564,-0.0003852080123266564,-0.0008955758552749418,-1.1038200981962738,9.63020030816641e-05,-0.0005136106831022085,-0.0005373455131649651,-1.1961580642999963,0.00019551676473528366,0.0012313241190043617,0.004164093556933228,0.5621014998222241,0.004323015593091148,0.0,-0.0026867275658248252,-0.5270868626439232,0.00028776722723422403,-0.01163341920900522,-0.010034419536626905,-1.5139399000024778,0.000868002368044284,-0.010402095090000858,-0.008557053545518502,-1.8955384819222605,0.005478785188369657
1-800-flowers-com\2025\Q2\FLWS_2025-01-31_Q2,1-800-flowers-com\2025\Q2\FLWS_2025-01-31_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2025\Q2\FLWS_2025-01-31_Q2.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2025-01-31,2025,Q2,FLWS_2025-01-31_Q2.txt,1,457,7180,15.711159737417944,0.14149737178576502,2.223087810550969,0.011002785515320334,0.0036211699164345403,0.0018105849582172701,0.0018105849582172701,7180,0.007759958613554061,0.0031039834454216243,0.0046559751681324365,1933,0.0020964360587002098,0.0013340956737183153,0.0007623403849818944,5247,0.002232696601339618,0.0012403870007442323,0.0009923096005953857,4031,0.0016488046166529267,0.0016488046166529267,0.0,1213,0.0,0.0,0.0,0.0,0.00041782729805013927,-0.00041782729805013927,0.0002785515320334262,0.0,0.0002785515320334262,0.0002785515320334262,0.0,0.0005571030640668524,0.0001392757660167131,0.001671309192200557,0.0011142061281337048,0,0,0,-0.0036636655675370508,0.0009923096005953857,0.0009749303621169917,-0.00013927576601671307,-0.002810631732958378,-0.0019749771368580997,2025-01-31,-0.003786429967155864,-0.00436770277346852,-0.8944747996661975,0.0031081951488171676,-0.0009410397572406975,-0.0015223125635533538,0.5874293747582636,0.0030730135568327243,0.0009923096005953857,0.0009923096005953857,-0.7199853841000734,0.002457176804408824,0.0,0.0,0.009030287854429676,3.027396729444066e-07,0.0,0.0,0.0,0.0,-0.00041782729805013927,-0.0013004398311481093,-0.7648189417502699,-3.588635126682554e-05,0.0002785515320334262,-0.0006040610010645438,-0.4349488744790585,0.0001673962653759984,0.0002785515320334262,0.0002785515320334262,-0.12448835102188972,0.00023451035933572993,0.0,0.0,-0.5580487534028177,0.0,0.0005571030640668524,0.0005571030640668524,-0.34409990721056444,0.0003026918630581087,0.0001392757660167131,0.0001392757660167131,-0.517763282926072,0.00013112094458584238,0.0011142061281337048,0.0011142061281337048,1.5439479637546103,0.0004740682967687099,-0.0046220845632561425,-0.006085969902666769,-1.103776737757985,0.0028015231174244562,-0.00013927576601671307,-0.001021888299114683,-0.7125550328778208,3.229515245555327e-05,0.002786383192414756,0.003367655998727412,-0.849519000986518,0.0017099163677261368,-0.0019749771368580997,-0.0037402022030540404,-1.630592685135968,0.0045437346376061465
1-800-flowers\2025\Q1\FLWS_2025-12-11_Q1,1-800-flowers\2025\Q1\FLWS_2025-12-11_Q1.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers\2025\Q1\FLWS_2025-12-11_Q1.txt,1-800-flowers,1 800 Flowers,FLWS,FLWS,2025-12-11,2025,Q1,FLWS_2025-12-11_Q1.txt,0,20,442,22.1,0.18439716312056736,4.075177304964539,0.03619909502262444,0.006787330316742082,0.0,0.006787330316742082,442,0.006787330316742082,0.0,0.006787330316742082,442,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.006787330316742082,0.0,0.006787330316742082,0.0,-0.006787330316742082,0.0,2025-12-11,0.004976745358524812,0.006384645752983692,1.2473117428271905,0.004704356587063091,0.002131355148609645,0.007454219279729744,1.2051267207463467,0.00493656837676516,-0.0009923096005953857,-0.0021413276231263384,-0.8584443928518621,0.0019218448986272397,0.0,0.004261363636363636,0.04900803278987791,0.0010656436487638534,0.0,0.0,0.0,0.0,0.00041782729805013927,-0.00040268456375838925,-0.48702719270473926,-0.00013655749220642285,-0.0002785515320334262,-0.00013422818791946307,-1.0635342471679672,0.00013383921839613263,-0.0002785515320334262,-0.00040268456375838925,-0.7108141309955031,0.00013383921839613263,0.0,0.0,-0.5580487534028177,0.0,-0.0005571030640668524,-0.00026845637583892615,-0.8036817157256765,0.00023557776909837719,-0.0001392757660167131,0.0,-0.7669734016463966,0.00013112094458584238,-0.0011142061281337048,-0.00026845637583892615,-1.0287021567768042,0.0004069542028089783,0.00581239995462509,0.006518873940903155,1.1454824739908183,0.004431241602650245,0.00013927576601671307,-0.00026845637583892615,-0.6284258496839366,-3.481894150417827e-05,-0.0039766985837837035,-0.015998238162346058,-1.1898230445584077,-0.002289643172860378,0.0019749771368580997,-0.009747820597281829,-0.9633458858524847,0.0021067794882856893
1-800-flowers\2025\Q2\FLWS_2025-12-11_Q2,1-800-flowers\2025\Q2\FLWS_2025-12-11_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers\2025\Q2\FLWS_2025-12-11_Q2.txt,1-800-flowers,1 800 Flowers,FLWS,FLWS,2025-12-11,2025,Q2,FLWS_2025-12-11_Q2.txt,0,415,7171,17.279518072289157,0.14425810119386015,2.4927104666534246,0.012132199135406498,0.0036257146841444706,0.0018128573420722353,0.0018128573420722353,7171,0.0036257146841444706,0.0018128573420722353,0.0018128573420722353,7171,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.000418351694324362,-0.000418351694324362,0.0002789011295495747,0.0,0.0002789011295495747,0.0002789011295495747,0.0,0.0005578022590991494,0.00013945056477478735,0.001673406777297448,0.0011156045181982988,0,0,0,-0.0018128573420722353,0.0,0.0009761539534235114,-0.00013945056477478732,-0.0019523079068470227,-0.0011156045181982986,2025-12-11,-0.004974472974669846,-0.002809638805847642,-0.7774503904325334,0.00400194688560118,-0.004974472974669846,-0.0008930957547407534,-0.7744872860214326,0.004713294438079971,0.0,-0.006695069993913573,-0.6605482119245437,0.00024807740014884665,0.0,-0.004262574595055414,0.22115699916676657,0.0,0.0,0.0,0.0,0.0,-0.000418351694324362,-0.0002899490235488099,-1.1936682707628712,-0.00020904474809362532,0.0002789011295495747,2.2095787998470428e-05,0.020010445815571234,0.00013936316539575022,0.0002789011295495747,2.2095787998470428e-05,0.8051519536097901,0.00013936316539575022,0.0,0.0,-0.3779644730092273,0.0,0.0005578022590991494,0.000172594246772493,0.10226799848504942,0.00027872633079150045,0.00013945056477478735,-0.00024575744755186903,-0.18958884636797993,6.968158269787511e-05,0.0011156045181982988,0.0006019938350960903,1.5335074908188526,0.0005574526615830008,-0.00581117636331857,-0.0033895368529452607,-0.9280840314795441,0.0035838573894139297,-0.00013945056477478732,-0.00013945056477478732,-0.6470151693940417,-6.96815826978751e-05,0.0048350224098950585,-0.007988712190479108,-0.25936038143227985,-0.004286821220480155,-0.0011156045181982986,-0.011517699608199157,-0.9288270106646709,-0.0007726454137640996
1-800-flowers-com\2026\Q1\FLWS_2025-12-12_Q1,1-800-flowers-com\2026\Q1\FLWS_2025-12-12_Q1.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com\2026\Q1\FLWS_2025-12-12_Q1.txt,1-800-flowers-com,1 800 Flowers Com,FLWS,FLWS,2025-12-12,2026,Q1,FLWS_2025-12-12_Q1.txt,1,245,4102,16.742857142857144,0.18175018698578907,3.04301741639064,0.01462701121404193,0.013164310092637738,0.0024378352023403218,0.010726474890297415,4102,0.0238230289279637,0.003970504821327283,0.019852524106636415,1763,0.005130397605814451,0.0012825994014536127,0.003847798204360838,2339,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00048756704046806434,-0.00048756704046806434,0.00048756704046806434,0.0,0.00048756704046806434,0.00024378352023403217,0.0,0.00048756704046806434,0.0,0.0021940516821062897,0.0014627011214041932,0,0,0,-0.019852524106636415,0.0,0.009751340809361287,-0.00024378352023403217,-0.019852524106636415,-0.01034496681750916,2025-12-12,0.00891361754822518,0.005129459964924281,1.9066429171733998,0.005284311876832251,0.01803966676456418,0.014255509181263282,2.420233082899023,0.008277171733395792,0.0,0.0,-0.5613674380411905,0.00024807740014884665,0.0,0.0,-7.103281662394786e-05,0.0,0.0,0.0,0.0,0.0,-6.921534614370232e-05,-0.00048756704046806434,-1.0632191511583144,-0.0003309365082106414,0.00020866591091848964,0.00048756704046806434,0.7318186831184547,0.0002612549255127663,-3.511760931554253e-05,0.00024378352023403217,0.41233202259065327,0.00020030904545425827,0.0,0.0,0.0,0.0,-7.023521863108506e-05,0.00048756704046806434,0.8730875641823789,0.00040061809090851655,-0.00013945056477478735,0.0,-0.6457764449096687,6.968158269787511e-05,0.0003470966032058944,0.0014627011214041932,1.6295435763368376,0.0009231279419340491,0.008775186855937776,0.004154325883988153,1.6355339502485153,0.004622438860410968,-0.00010433295545924485,-0.00024378352023403217,-0.9610921828900343,-0.00013062746275638315,-0.017900216199789393,-0.014255509181263282,-1.9819675719781538,-0.007850698515795975,-0.009229362299310862,-0.01034496681750916,-1.8335643008036515,-0.0033588871181413895
1-800-flowers-com-earnings-transcript\2026\UNKNOWN-QUARTER\FLWS_2026-01-29_UNKNOWN-QUARTER,1-800-flowers-com-earnings-transcript\2026\UNKNOWN-QUARTER\FLWS_2026-01-29_UNKNOWN-QUARTER.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-com-earnings-transcript\2026\UNKNOWN-QUARTER\FLWS_2026-01-29_UNKNOWN-QUARTER.txt,1-800-flowers-com-earnings-transcript,1 800 Flowers Com Earnings Transcript,FLWS,FLWS,2026-01-29,2026,UNKNOWN-QUARTER,FLWS_2026-01-29_UNKNOWN-QUARTER.txt,0,305,4485,14.704918032786885,0.18394193694715355,2.7048511055999467,0.009587513935340023,0.015384615384615385,0.00423634336677815,0.011148272017837236,4485,0.015384615384615385,0.00423634336677815,0.011148272017837236,4485,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004459308807134894,0.0002229654403567447,0.002006688963210702,0.0006688963210702341,0,0,0,-0.011148272017837236,0.0,0.010479375696767003,0.0004459308807134894,-0.01137123745819398,-0.0004459308807134889,2026-01-29,0.0004217971275398205,0.009337687059619966,1.5277766396493497,0.007618733641737242,-0.008704252088799179,0.006492296849704799,0.7717040356182041,0.009900245945821992,0.0,-0.0009923096005953857,-0.5613674380411905,0.0,0.0,0.0,-7.103281662394786e-05,0.0,0.0,0.0,0.0,0.0,0.00048756704046806434,0.00041782729805013927,0.46810433185763345,-0.00022647968369810662,-0.00048756704046806434,-0.0002785515320334262,-1.0842328801296053,0.00019161704250440976,-0.00024378352023403217,-0.0002785515320334262,-1.230341931832212,0.00013067116244590174,0.0,0.0,0.0,0.0,-4.163615975457492e-05,-0.00011117218335336297,0.5058080058161153,0.0003728250450701758,0.0002229654403567447,8.368967434003161e-05,0.8516292531849786,9.060400128288302e-05,-0.0007938048003339591,-0.0004453098070634707,0.05064966730761477,0.0008118004901681815,0.0007280348874057156,0.009504445334650011,1.4961441064315208,0.00699855019407347,0.0006897144009475216,0.0005852066467302025,1.976497775354161,1.5674198926167476e-05,0.008481286648442435,-0.008560605725235603,-0.8372678946645145,-0.009990849947104875,0.009899035936795671,0.0015290462561446108,-0.1972948566131351,-0.0029766255541052366
3m\2022\Q3\MMM_2022-10-25_Q3,3m\2022\Q3\MMM_2022-10-25_Q3.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2022\Q3\MMM_2022-10-25_Q3.txt,3m,3M,MMM,MMM,2022-10-25,2022,Q3,MMM_2022-10-25_Q3.txt,1,546,9567,17.521978021978022,0.17868852459016393,3.1309764006485317,0.031148740462004807,0.016619629978049544,0.006376084456987561,0.010243545521061983,9567,0.020775969962453067,0.009762202753441803,0.011013767209011264,3995,0.013639626704953339,0.003948312993539124,0.009691313711414214,5572,0.01515858208955224,0.003031716417910448,0.012126865671641791,4288,0.008566978193146417,0.007009345794392523,0.001557632398753894,1284,0.0005226298735235706,0.00020905194940942825,0.00031357792411414236,0.0006271558482282847,0.0,0.0006271558482282847,0.0011497857217518553,0.0,0.0011497857217518553,0.0019859935193895684,0.00010452597470471412,0.0004181038988188565,0.0012543116964565694,0.004390090937597993,0.003658409114664994,0,0,0,0.0011130984626305275,0.010569233272887897,0.008048500052262986,-0.0010452597470471414,0.010428020039061856,0.0174312603442777,2022-10-25,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
3m\2022\Q4\MMM_2023-01-25_Q4,3m\2022\Q4\MMM_2023-01-25_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2022\Q4\MMM_2023-01-25_Q4.txt,3m,3M,MMM,MMM,2023-01-25,2022,Q4,MMM_2023-01-25_Q4.txt,1,647,10210,15.780525502318392,0.16567744576340565,2.614477158028395,0.03388834476003918,0.009010773751224289,0.007835455435847209,0.0011753183153770813,10210,0.013740102468560783,0.011178388448998603,0.0025617140195621797,4294,0.005578093306288032,0.005409060175794456,0.00016903313049357674,5916,0.006655955932981409,0.004590314436538903,0.0020656414964425065,4357,0.0025756600128783,0.0077269800386349004,-0.0051513200257566,1553,0.0,0.0005876591576885406,-0.0005876591576885406,0.0002938295788442703,0.0001958863858961802,9.79431929480901e-05,0.0006856023506366307,0.0,0.0006856023506366307,0.0022526934378060723,0.0,0.0001958863858961802,0.0006856023506366307,0.004309500489715965,0.0015670910871694416,0,1,-1,-0.0004960725231196732,0.007216961522199106,-0.00029382957884427027,-0.001958863858961802,0.006035286648442803,0.003782593210636731,2023-01-25,-0.009068227205684901,,0.0,0.005709431918219533,-0.008452053189449084,,0.0,0.006787740614286722,-0.010061224175199284,,0.0,0.007096253584042149,-0.006708952424510494,,0.0,-0.0017968438135013529,-0.0009012370818026829,,0.0,-0.00013704061678719914,-0.0005292126552801946,,0.0,0.0003625495205881874,-0.00046418337111522455,,0.0,0.0009176940361942431,0.0002666999184165039,,0.0,0.0021193434785978203,-0.00010452597470471412,,0.0,5.226298735235706e-05,-0.0002222175129226763,,0.0,0.00030699514235751836,-0.0005687093458199387,,0.0,0.0009699570235466,-0.0020913180274955527,,0.0,0.0026127501009172178,-0.008342329631107256,,0.0,0.003877335236709358,-0.0009136041119146604,,0.0,-0.0015020618030044716,-0.004392733390619053,,0.0,0.008231653343752329,-0.01364866713364097,,0.0,0.010606926777457216
