central_bank,region,period_year,period_quarter,year_quarter,sentence_count,token_count,avg_sentence_length,long_word_share,complexity_score,demand_net,pricing_net,supply_pressure_net,capex_net,inflation_net,gdp_growth_net,ai_net,unemployment_net,uncertainty_net,rates_net,financial_conditions_net,overall_net_tone,hawkish_dovish_net,demand_raw,demand_zscore,inflation_raw,inflation_zscore,employment_raw,employment_zscore,capex_raw,capex_zscore,ai_raw,ai_zscore,hawkish_dovish_raw,hawkish_dovish_zscore
BOC,Canada,2022,3,2022-Q3,91.0,1640.6,18.99638977259338,0.19393492126528747,3.6849091015906916,5.017561465127947e-05,0.0,-0.0013768818968025109,0.0010110294117647058,-0.020803615370507483,4.4934334976490936e-05,0.0,0.00030935808197989176,-0.0009867109452693788,-0.00026041666666666666,0.0,0.0015193087777633414,0.6,4.7554974813885204e-05,-0.9671553453498125,-0.007393499089103331,-1.0433480499878727,0.00030935808197989176,-0.1230013378583597,0.0010110294117647058,-0.3039914438146936,0.0,-0.33666924086290023,0.6,0.7757290941665311
BOC,Canada,2022,4,2022-Q4,108.27272727272727,1941.6363636363637,18.309113071439185,0.18782980231697988,3.459558296113629,-9.523670227180757e-05,0.0004076606078894864,-0.0010069201737084854,0.00026835893696367376,-0.018083866987659906,0.001230213475875024,7.141326858530316e-05,-8.616774061171184e-05,-1.099599655895922e-05,-0.0007853645487821279,-4.272043745727956e-05,0.0029290177966540976,0.5954524029891677,0.0005674883868016082,-0.2202681080968705,-0.006227708851159635,-0.48766707297726875,-8.616774061171184e-05,-0.6334492579978719,0.00026835893696367376,-1.2175697253363875,7.141326858530316e-05,-0.2593318445788036,0.5954524029891677,0.766493154155853
BOC,Canada,2023,1,2023-Q1,121.5,2229.0,18.524955870582804,0.1932141368603093,3.5826489110535524,-0.00019950054551552278,0.0009165077259177091,-0.0008661004367786226,0.0010199322248139492,-0.02071061971896681,0.001982045152634924,0.0,0.0010179941383889784,-0.0006479599064933649,-0.002802212476839256,-0.00010466089868825007,0.0055344591743956536,0.7844458486519608,0.0008912723035597005,0.24484928862872857,-0.006886737476609241,-0.8017970584142193,0.0010179941383889784,0.7915326330459285,0.0010199322248139492,-0.2930398617575023,0.0,-0.33666924086290023,0.7844458486519608,1.1503293037520244
BOC,Canada,2023,2,2023-Q2,81.5,1437.375,19.453736429023138,0.19321253474390937,3.798100257515359,0.0004067900829068568,0.0,-0.0003815549500798017,0.001001518799046091,-0.01637122073978784,0.001071116282655089,2.8795208477309375e-05,0.0018142689736665718,-0.0003918055160717906,-0.004421139991132737,-0.0005030920859885209,0.0041001017602877166,0.818101222826087,0.000738953182780973,0.0260420247056566,-0.005584258563289215,-0.18096259649077215,0.0018142689736665718,1.819169288634313,0.001001518799046091,-0.3156906960651862,2.8795208477309375e-05,-0.305485309736253,0.818101222826087,1.2186816701047918
BOC,Canada,2023,3,2023-Q3,69.25,1278.75,20.03252434135166,0.2286021305586523,4.701730500349829,0.00012732814575290504,0.0013531276115095474,-0.0001966955153422502,0.0,-0.030102549085958552,0.0007981886547947861,0.0,0.002749651869630458,-0.00026606288493159536,-0.003131636306889173,0.0,0.00432321599236846,1.0,0.0004627584002738456,-0.370713316063435,-0.009648705663263752,-2.1183059212260464,0.002749651869630458,3.0263325798964376,0.0,-1.5476850386291963,0.0,-0.33666924086290023,1.0,1.5881089060696842
BOC,Canada,2023,4,2023-Q4,102.3,1815.1,18.739620484424247,0.17956457172012494,3.3935234816062136,-1.3841759762830747e-05,0.0008025944732280162,-0.0005525906561711592,0.00015530724623402694,-0.02019480478996883,0.001435657436222641,0.0,0.0006546842402286446,-0.0013585440246406699,-0.00063959289327426,-0.0001820297035433572,0.0027728287313259535,0.40905906593406594,0.0007109078382299052,-0.014245268679613416,-0.006648266990970657,-0.6881286572432004,0.0006546842402286446,0.3226611427677178,0.00015530724623402694,-1.3566375526491439,0.0,-0.33666924086290023,0.40905906593406594,0.38793769391379157
BOC,Canada,2024,1,2024-Q1,93.125,1678.0,17.854793147196325,0.18206056101351192,3.251969667947037,-0.00028165140870058906,-2.744454650579654e-05,0.0001742389177125186,0.0014041780882137079,-0.02177980867102592,0.0020980363298880853,8.19672131147541e-05,0.0014548281892942496,-0.00034236753127410766,-0.0021062152120910086,0.0,0.0059585185658602435,0.27889711850649357,0.0009081924605937482,0.2691551882875568,-0.0072110047666064,-0.9563610259732825,0.0014548281892942496,1.3552911034023645,0.0014041780882137079,0.17963097608699052,8.19672131147541e-05,-0.24790239166894898,0.27889711850649357,0.12358534799339327
BOC,Canada,2024,2,2024-Q2,75.2,1268.1,16.936961537258433,0.19710390491743066,3.3403123597020477,0.0002270303288972513,0.00010967643491140294,-1.0040870120234072e-05,0.0020081820390856,-0.017595244712169934,0.003435079969631516,2.9744199881023203e-05,0.00162655177117006,-0.0003759021740483293,-0.0019323670204048405,0.0,0.013272377601406721,0.12022304084804088,0.0018310551492643837,1.5948525718619526,-0.005831869715792922,-0.2989879518794722,0.00162655177117006,1.5769098706248599,0.0020081820390856,0.9226319572660125,2.9744199881023203e-05,-0.30445759421905116,0.12022304084804088,-0.19867369541180696
BOC,Canada,2024,3,2024-Q3,102.375,1650.75,18.78218579300817,0.20506037977586206,3.8903952984348917,0.0,0.00021830403067442142,-0.00017933774875506192,0.0009605545206190225,-0.02085255961919658,0.0009119524558566064,0.00452416666348398,0.00027590346791902767,-0.00200715720853209,0.0,0.0,-0.005182725281973404,0.3931818181818182,0.0004559762279283032,-0.38045594434802593,-0.006937864445759074,-0.826167037887441,0.00027590346791902767,-0.16617636510321973,0.0009605545206190225,-0.36608192118990085,0.00452416666348398,4.562802202475665,0.3931818181818182,0.35569180505751463
BOC,Canada,2024,4,2024-Q4,81.16666666666667,1387.0,22.774075739548888,0.1838401515320215,3.8755197331542983,0.0003940110323089046,0.00025557557947602274,-4.7001316036849034e-05,0.0013912951347256105,-0.026102754334332404,0.003996138534516929,0.00017006802721088437,0.0,-0.0011798545205108616,-0.0002562633538357456,0.0,0.01080846924373373,0.0484375,0.0021950747834129166,2.117768800337464,-0.008631393356964409,-1.633397849524873,0.0,-0.5222450294340526,0.0013912951347256105,0.16378331967957363,0.00017006802721088437,-0.15249312518837552,0.0484375,-0.3444665058405509
BOC,Canada,2025,1,2025-Q1,130.66666666666666,2313.0,17.74402613693118,0.19262610336577968,3.3989677733853227,0.0,0.0007976288819386508,-0.00020018086722415796,0.0011523687760128954,-0.008566421010725628,0.0007625913027452879,0.00014947683109118088,4.291672830826382e-05,-0.004670771202658769,0.00021144147388410474,0.00016041065126724414,-0.0021100144068987967,0.7633333333333333,0.00038129565137264395,-0.4877350078090028,-0.002656324332003712,1.214654986594615,4.291672830826382e-05,-0.46685862113179266,0.0011523687760128954,-0.13012621302600033,0.00014947683109118088,-0.1747924755166812,0.7633333333333333,1.107450850693652
BOC,Canada,2025,2,2025-Q2,101.5,1692.1666666666667,17.89005253299451,0.2112513989870682,3.812314167102203,-7.98792701772098e-05,0.00034805091487669055,-0.0003427330415012386,0.0013330712063749483,-0.017668237646402164,0.0034271151520759023,0.0,0.00016483320571187153,-0.007087591142204308,0.00017932238871340707,0.0,-0.002145653029077545,-0.04324494949494948,0.0016736179409493463,1.3686931467353929,-0.005887639924342237,-0.32557115953218996,0.00016483320571187153,-0.30951867322739396,0.0013330712063749483,0.09216054994405821,0.0,-0.33666924086290023,-0.04324494949494948,-0.5306689335293693
BOC,Canada,2025,3,2025-Q3,97.2,1658.2,20.199231887111004,0.21791695296511696,4.546667484362799,0.0,0.0,-0.00017196904557179707,0.0014579601812486306,-0.015635458532264744,-0.0012661077717988569,5.732301519059903e-05,0.00027953132688271677,-0.004850632944006565,0.0,0.0,0.0026565338456340584,0.6033333333333333,-0.0006330538858994284,-1.9448537580843308,-0.005269142525945514,-0.030760628929507837,0.00027953132688271677,-0.16149441273297793,0.0014579601812486306,0.24578972858707882,5.732301519059903e-05,-0.27459096283674916,0.6033333333333333,0.7824989259323907
BOC,Canada,2025,4,2025-Q4,122.16666666666667,2093.1666666666665,17.479051695788435,0.1908770493771996,3.3358015298057277,0.0,0.0,-4.9588416145988295e-05,0.0024953763936123433,-0.01579358342132581,0.0009814239511342232,0.00044047857197766744,7.069354084279456e-05,-0.00467880303256409,0.0,0.0,0.00042182551076047533,-0.05714285714285713,0.0004907119755671116,-0.3305578497272525,-0.005281057279157266,-0.036439868204340954,7.069354084279456e-05,-0.4310111103587822,0.0024953763936123433,1.521942413622658,0.00044047857197766744,0.14034947779438475,-0.05714285714285713,-0.5588948825315059
BOC,Canada,2026,1,2026-Q1,34.0,589.0,17.2995670995671,0.21031967624545111,3.6358796179350827,0.0,0.0,-0.0007886435331230284,0.0026268788272406753,-0.012742971794395992,0.005253757654481351,0.001707761180181852,0.0,-0.007489214139914642,0.001707761180181852,0.0,0.008402532937465207,-0.2592592592592593,0.0026268788272406753,2.738057710211905,-0.00451053844250634,0.33083260159304245,0.0,-0.5222450294340526,0.0026268788272406753,1.683706980017031,0.001707761180181852,1.512760224651037,-0.2592592592592593,-0.969383094366168
BOE,UK,2020,1,2020-Q1,195.0,4541.363636363636,22.70019912967237,0.2168335679584894,4.929921140278195,-7.924432610625078e-06,0.00017269838810514093,-0.0001496227737841028,0.000576308782328669,-0.004798780187987014,0.00022780295946266737,0.000187012987012987,-2.7244670912208004e-05,-0.0006095127157645608,4.684586772600789e-05,-0.00019582308692950352,-0.0004014467366293715,0.33251748251748253,0.00010993926342602114,-0.16963790523819253,-0.0015919015245553253,0.4181218361526737,-2.7244670912208004e-05,-1.0310452881683125,0.000576308782328669,-0.2462701633532409,0.000187012987012987,-0.34012868578437244,0.33251748251748253,-0.034689120778774014
BOE,UK,2020,2,2020-Q2,154.0,3482.0,24.30210862870869,0.1992265835628423,4.83263932825992,-1.929719611740414e-05,0.0,-0.00011302836478147005,0.0006717561629442631,-0.004777487423693986,7.718878446961657e-05,0.0,-9.648598058702072e-05,-0.0014569485590683426,4.597951641197696e-05,-5.5783388303768755e-05,-0.003099790143657789,0.11755952380952381,2.8945794176106214e-05,-0.7935830821509312,-0.0016301719294918185,0.38536260603514294,-9.648598058702072e-05,-1.2623203848895037,0.0006717561629442631,-0.04771449330027974,0.0,-0.5960998696122491,0.11755952380952381,-0.5955801933007943
BOE,UK,2020,3,2020-Q3,254.0,5498.153846153846,22.68679626891982,0.19903427740849075,4.560828674250992,2.7443124125250417e-05,-4.598308890342246e-05,-8.951488251534177e-05,0.0013711000922986766,-0.0026270337980705835,-3.743859173017299e-05,-5.387175143415089e-07,-7.35542904217603e-05,-0.00108075844178072,-1.0420816155541125e-05,-0.00015425680287474604,-0.004194104068816605,-0.11862603012219383,-4.997733802461286e-06,-1.0550720733716898,-0.0009208439231631159,0.9925429958609463,-7.35542904217603e-05,-1.1857255185321418,0.0013711000922986766,1.4071049223280792,-5.387175143415089e-07,-0.5968372310227978,-0.11862603012219383,-1.2118605555410584
BOE,UK,2020,4,2020-Q4,155.41176470588235,3630.294117647059,24.62725847429729,0.2005471425109575,4.9553356124256505,0.0,-6.596274724359562e-06,-0.0002011223218844036,0.0019315297309834025,-0.0027339635081625987,0.00010303398194731408,0.001414318569831381,-8.916595809863351e-06,-0.0009269931284212272,3.4944670937682e-05,-4.659289458357601e-05,-0.0009133814633451942,-0.06439950980392156,5.151699097365704e-05,-0.619702527219709,-0.0009805607015904538,0.9414258025721622,-8.916595809863351e-06,-0.9698271026383826,0.0019315297309834025,2.572946056038608,0.001414318569831381,1.3397271786148754,-0.06439950980392156,-1.0703669754788527
BOE,UK,2021,1,2021-Q1,152.71428571428572,3634.785714285714,24.28467462739442,0.1928806901105979,4.697078003481488,0.0,-2.917181998381423e-05,-0.00012151652791235847,0.0007734010307996638,-0.003810301640313336,0.00039127933239880734,7.47313930849425e-05,1.596583334052238e-05,-0.0007943054117766548,5.551324943376436e-05,-0.00027887952348040914,-2.0331181394001472e-05,0.027008928571428583,0.00019563966619940367,0.49056783067041326,-0.0013203299960698363,0.6505853862454599,1.596583334052238e-05,-0.8867165110646507,0.0007734010307996638,0.1637335811707802,7.47313930849425e-05,-0.49381241106408574,0.027008928571428583,-0.831854396804952
BOE,UK,2021,2,2021-Q2,156.14285714285714,3537.809523809524,24.18260236124839,0.198971182892453,4.8320440191868625,8.694366919672744e-06,-1.4159693017855372e-05,-0.00024596071537110354,0.0006825355729714383,-0.0015750725031459152,-2.9531832367963365e-05,0.0002679471191268373,1.9032393133112558e-05,-0.00029097437672604055,-1.1438637429509396e-05,-3.017223942592406e-05,0.0004923266617803326,0.08264652014652014,-1.041873272414531e-05,-1.0968335408400989,-0.0006117309705116247,1.257141773036767,1.9032393133112558e-05,-0.8764737973441362,0.0006825355729714383,-0.025290483684538855,0.0002679471191268373,-0.22935132245705778,0.08264652014652014,-0.686678900169852
BOE,UK,2021,3,2021-Q3,168.33333333333334,4203.333333333333,25.551559582583877,0.17856674967616418,4.580976271313629,3.0458089668615983e-05,0.00016112773206973204,-0.0015798579850100818,0.0004833878982752148,-0.0062382423873459675,0.0004014832218045837,3.353791461246939e-05,4.3458472975419216e-05,-0.0008020925581421672,0.0,-5.954507562224604e-05,0.0017310856089878413,0.6357655502392344,0.00021597065573659985,0.6471906174343008,-0.002552324213428773,-0.40399405018594436,4.3458472975419216e-05,-0.7948874725825185,0.0004833878982752148,-0.43957005567247287,3.353791461246939e-05,-0.5501953586818085,0.6357655502392344,0.7565778551779816
BOE,UK,2021,4,2021-Q4,166.83333333333334,3880.6666666666665,24.22740305482886,0.20813659465878678,5.090305372649766,0.00015429398372974402,0.00015429398372974402,-0.0009771769460621563,0.0008884502633769442,-0.004999091564984507,0.0002687709735894082,5.000500050005001e-05,0.00023408239700374532,-2.08959642075409e-05,0.0,-4.1356492969396195e-05,0.0012623815285712602,0.5,0.00021153247865957612,0.6130004634979507,-0.0019406581757723063,0.11958829799974827,0.00023408239700374532,-0.15817845199821964,0.0008884502633769442,0.40306626181774063,5.000500050005001e-05,-0.5276562851331537,0.5,0.4023240022714085
BOE,UK,2022,1,2022-Q1,167.14285714285714,3568.714285714286,22.39490590542211,0.2070068693960501,4.61709825650657,0.0,7.59008364334062e-05,-7.855409819261512e-05,0.00034829252328053207,-0.007605990360290061,0.00033084233205974556,0.0,1.6298590171950127e-05,-0.0012703128483664069,4.208822778299102e-05,0.0,0.0018009847904394125,1.0,0.00016542116602987278,0.2577751424582661,-0.00253621454068309,-0.3902042698721567,1.6298590171950127e-05,-0.8856050594076194,0.00034829252328053207,-0.7206039879828455,0.0,-0.5960998696122491,1.0,1.7069769583502417
BOE,UK,2022,2,2022-Q2,150.5,3411.25,23.443239724395383,0.19718709064971976,4.62151484653335,0.0,0.00011445734431069269,-0.00021335466833603044,0.001125674116486378,-0.004881805843345806,0.00016263803890463296,-1.3146823727387464e-05,2.4033259389772748e-05,-0.0005791144710910608,-3.160361701880877e-05,-6.499386463327048e-05,-0.0010761978580161786,0.57109375,8.131901945231648e-05,-0.3901181903134939,-0.0016602343891237144,0.35962932637388784,2.4033259389772748e-05,-0.8597702451925288,0.001125674116486378,0.8965543052077266,-1.3146823727387464e-05,-0.6140943847891128,0.57109375,0.5878293444638675
BOE,UK,2022,3,2022-Q3,178.07692307692307,3824.230769230769,23.319662806345903,0.2017192505298787,4.677773736586197,3.506234600777597e-05,7.570738509748493e-05,-0.000262808683243107,0.001642523453024148,-0.0033800888742229708,0.0002781772045847519,0.00037132791878690644,0.00010213799165104036,-0.0012846524066599065,-1.529285823520416e-05,-0.00010675940972320221,-0.002536539772668632,0.3957875457875458,0.00015661977529626394,0.18997232638904987,-0.001189063390789531,0.7629487891480538,0.00010213799165104036,-0.5988901492939632,0.001642523453024148,1.9717369416594466,0.00037132791878690644,-0.08785042406104003,0.3957875457875458,0.13040182937439174
BOE,UK,2022,4,2022-Q4,156.66666666666666,3637.25,23.515934028565365,0.20133951276847817,4.745671398567187,-4.2109682049218e-05,8.347643484353846e-06,-0.00011525674883795045,0.000746200254711465,-0.007757243970312847,-3.5119609436968075e-05,0.0,0.0002101562637894682,-0.001063013497072061,-0.00014813205150941637,-0.00024466472592936996,-0.0020830481745221707,0.7675189393939394,-3.861464574309304e-05,-1.3140449296070025,-0.0026213843585554814,-0.4631091076281147,0.0002101562637894682,-0.23809488915522684,0.000746200254711465,0.10714880862574416,0.0,-0.5960998696122491,0.7675189393939394,1.1003627524461632
BOE,UK,2023,1,2023-Q1,161.36363636363637,3304.0,22.16847686029716,0.20668242506580475,4.623486278490409,1.9138755980861247e-05,0.000179269225562799,-0.0002951169976619424,0.0005358728569945054,-0.00941537749652266,9.881725381587926e-05,8.432995352530458e-05,0.0005824493260118598,-0.0014273513496709364,-0.0002866774296444596,-0.00019959291193050142,-0.0011540906350983515,0.6042695866225278,5.897800489837025e-05,-0.5622255022655213,-0.0031770750895406016,-0.9387769392261494,0.0005824493260118598,1.005412987551396,0.0005358728569945054,-0.3303875293527497,8.432995352530458e-05,-0.480674527336298,0.6042695866225278,0.6743952511038063
BOE,UK,2023,2,2023-Q2,166.92307692307693,3711.0,22.381397377484177,0.20884260091117654,4.666743722428003,1.2184868829887047e-05,2.9014606791261125e-05,-0.0002705673745853435,0.0018303550597970617,-0.0068585192094885155,0.00023105576472874816,2.659803670005323e-05,0.0007502252738524576,-0.0016310281441577394,-6.160541295007781e-05,-4.809952729826752e-05,0.0013476472048788149,0.750206043956044,0.0001216203167793176,-0.07965118200547519,-0.002366690659094199,-0.24509287487638712,0.0007502252738524576,1.565806757492443,0.0018303550597970617,2.3624761143783144,2.659803670005323e-05,-0.5596942111050294,0.750206043956044,1.055188112023495
BOE,UK,2023,3,2023-Q3,144.5,3485.75,24.613161786448934,0.2064974509240651,5.117169137404351,-3.759398496240601e-05,-1.6212710765239948e-05,-0.0001788636606180877,0.00026140039057399156,-0.006185007637034558,9.270188427656425e-05,0.00026665157658544266,0.0009784349687134617,-0.001201551552386303,-0.00045467904416494984,-0.00013724198506807203,0.003541325012535547,0.7638888888888888,2.755394965707912e-05,-0.804305362387869,-0.0021266946694726285,-0.039657790916756024,0.0009784349687134617,2.328057204509786,0.00026140039057399156,-0.9013624909465109,0.00026665157658544266,-0.23112457662147112,0.7638888888888888,1.0908908402019037
BOE,UK,2023,4,2023-Q4,173.0625,4002.1875,22.870596397582645,0.2053113059963836,4.721651373235222,0.0,2.9778920502719206e-05,-0.00021787226231435817,0.00043408337577444903,-0.0065583982819786574,0.00016020716553380654,7.116046010862132e-05,0.0005688550387654707,-0.0012459999477583742,-0.0008573008154144043,-5.151180574652954e-05,0.00045124695984530196,0.28245710784313727,8.010358276690327e-05,-0.3994814866968893,-0.002248830541263432,-0.1442053423795546,0.0005688550387654707,0.9600062771276621,0.00043408337577444903,-0.542136437679413,7.116046010862132e-05,-0.49870007130586064,0.28245710784313727,-0.16531195238137103
BOE,,2024,1,2024-Q1,129.75,3240.6666666666665,25.547423772464636,0.204910307574116,5.252029060785255,-7.34033745530956e-05,0.00011284692621738747,-0.0003328066456865829,0.000853144261159841,-0.008866820948185417,0.00019740534113487086,0.0003872328476797609,0.0007064017603071081,-0.00030142649850949257,-0.00028197755521329617,-0.00016196896290070014,0.0009379204175793096,0.6295833333333333,6.200098329088764e-05,-0.5389375408361542,-0.0030289268892182038,-0.8119629952944605,0.0007064017603071081,1.4194304485886562,0.000853144261159841,0.3296204859159246,0.0003872328476797609,-0.0660807943554868,0.6295833333333333,0.7404465600551726
BOE,UK,2024,1,2024-Q1,113.0,2731.0,23.21420892414061,0.19280159846582284,4.4769546244543825,-3.560444239160254e-05,-3.560444239160254e-05,0.0,0.00011482805102697588,-0.012290198510822121,0.00045874352331866256,3.961180431768667e-05,0.0005265137269650245,-0.0005643013034522914,-0.004472697216432171,0.0,-9.390592023723154e-05,0.6,0.00021156954046353002,0.6132859745896335,-0.004108600984404575,-1.736157348472583,0.0005265137269650245,0.8185807173290373,0.00011482805102697588,-1.206271529856616,3.961180431768667e-05,-0.5418818144562598,0.6,0.6632545934871751
BOE,,2024,2,2024-Q2,152.92857142857142,3754.1428571428573,25.282103289973097,0.21207916911349914,5.3744906813797755,0.0,0.0001461335038522859,-0.00022860189491646053,0.0008904832501369055,-0.005227843995278171,5.1361665876534296e-05,0.0012361293659627706,0.0003061987596306095,-0.00026588651775278727,-0.00023022634067000096,-4.960022299562446e-05,0.000324994875971789,0.3599107142857143,2.5680832938267148e-05,-0.8187351942412386,-0.0017701041287807818,0.26558150821383064,0.0003061987596306095,0.08269970036543471,0.0008904832501369055,0.40729540928862434,0.0012361293659627706,1.0958334138656516,0.3599107142857143,0.036788200827178354
BOE,UK,2024,2,2024-Q2,151.0,3766.5,24.692530641409434,0.20361013564877362,5.036321372228786,0.0,0.0,-3.508033396477934e-05,0.00012251617529047019,-0.015884079666065608,1.9175075394639264e-05,0.0,0.00028162865743617974,-0.0008770804185568664,-0.0027226995616250866,-9.604107524739334e-05,-0.0006096021960797824,0.782449494949495,9.587537697319632e-06,-0.9427122758407217,-0.005306386666676796,-2.7614544902758285,0.00028162865743617974,0.0006323219730622786,0.00012251617529047019,-1.1902782081463381,0.0,-0.5960998696122491,0.782449494949495,1.1393211393290728
BOE,,2024,3,2024-Q3,153.0,3786.125,24.878968670098107,0.20436950749356222,5.137041952401907,-3.294657579634605e-06,0.00023633260021089077,-0.00017070056004651923,0.00047044843651069423,-0.00454086030277703,0.00026332466960907197,0.0019333053036663579,0.0003644241189304991,-0.0001874768272137728,-0.0003368081739206754,-3.838685263394172e-05,0.0016010879957159912,0.38406519396551725,0.00013001500601471868,-0.014981451117076534,-0.0014917427542042192,0.5038571245998584,0.0003644241189304991,0.2771800715044358,0.00047044843651069423,-0.46648754135106146,0.0019333053036663579,2.050082383205436,0.38406519396551725,0.09981462746078039
BOE,UK,2024,3,2024-Q3,138.5,3142.25,23.053575395228755,0.21724682476070323,5.006779369137492,-6.162188809465122e-05,0.0,-0.00012780322495765587,0.0001985440105890139,-0.01621533716089904,0.0007283718671683429,0.0,-6.162188809465122e-05,-0.0026748549158984907,-0.002504044759594889,-3.309066843150232e-05,-0.0059264558344644495,1.0,0.00033337498953684585,1.5516322779993428,-0.005447713461952232,-2.8824293536430674,-6.162188809465122e-05,-1.1458697226888959,0.0001985440105890139,-1.0321203028898773,0.0,-0.5960998696122491,1.0,1.7069769583502417
BOE,,2024,4,2024-Q4,137.0,3318.764705882353,24.252242699227935,0.19527911692900388,4.833922572013268,0.0,-0.00010107048605636289,-0.0001227266156999688,0.0009032339533500362,-0.0030737044758932216,0.0002279327332071416,0.001971361589146311,0.00024449796741745424,-0.0011337217045560807,-6.969598928426393e-05,-0.0001099861336258621,0.0007792322519198833,0.20793710646651822,0.0001139663666035708,-0.13861451992290416,-0.0010991671925498511,0.83989937928975,0.00024449796741745424,-0.12338907458537215,0.0009032339533500362,0.4338202275057518,0.001971361589146311,2.102171345592411,0.20793710646651822,-0.3597574325473805
BOE,UK,2024,4,2024-Q4,139.66666666666666,3185.1111111111113,22.940246336744323,0.1889395886796579,4.404094465475717,9.628345850182938e-05,-6.151357214080041e-05,-0.00021074311708726927,0.00015102407996338466,-0.0052435578712621295,0.00030717565402021887,0.0031067958246975332,0.0006874866440491268,-0.0012894270415586982,-9.824731404627169e-05,-2.6398458330033526e-05,-0.00016995839734330832,0.21339931885908897,0.00020172955626102413,0.5374822000271858,-0.001838604853496733,0.20694531118609427,0.0006874866440491268,1.356251468257374,0.00015102407996338466,-1.1309742641551117,0.0031067958246975332,3.656279699642514,0.21339931885908897,-0.3455048494579848
BOE,,2025,1,2025-Q1,153.1764705882353,3863.5882352941176,25.809289935250536,0.2018613537564783,5.24472408121131,-6.83329432014516e-05,0.00022382206712952838,-0.00017026786298620665,0.00038981651074015516,-0.005163975025658293,0.0003686380567637153,0.0003028795738110092,0.0002174145766414194,-0.001172390368493135,-0.00020995673571616862,-3.7562917887461504e-05,0.00011392252588742445,0.24811952809417312,0.00015015255678113186,0.14015115144831022,-0.001703473607171657,0.32261682293983257,0.0002174145766414194,-0.21385116796116757,0.00038981651074015516,-0.6342231664229381,0.0003028795738110092,-0.1815380559971183,0.24811952809417312,-0.2549092022295285
BOE,UK,2025,1,2025-Q1,154.28571428571428,3549.0,22.4621152225542,0.1940346696892829,4.349409186236273,-2.6954177897574123e-05,3.25391952171931e-05,-2.9534244957027673e-05,0.00036531830836201886,-0.006415474858535477,0.0012922754715271288,0.000170590242238144,0.00017665944424235714,-0.002647806462036079,-0.0002066185724000967,-8.860273487108303e-05,0.0015030535907111634,-0.06101576994434137,0.0006326606468147774,3.8572236313160224,-0.0021374899694251042,-0.04889850096196637,0.00017665944424235714,-0.34997867958313167,0.00036531830836201886,-0.6851858744292925,0.000170590242238144,-0.3626070681088456,-0.06101576994434137,-1.0615377630580467
BOE,,2025,2,2025-Q2,124.07142857142857,3009.785714285714,25.065503298912375,0.21870655967201671,5.502547720427621,-7.456009543692215e-05,-3.153240331317444e-06,-0.00014198146614928983,0.001082448740891737,-0.0037192676624598193,0.00018428635556154462,0.0009159537587217782,0.00016762020937386278,-0.000903299533205669,-8.132254168946172e-06,-3.306878306878307e-05,-0.0005406074119887734,0.10891053391053392,5.4863130062311235e-05,-0.5939250495418138,-0.0012881341229801422,0.678144854642262,0.00016762020937386278,-0.3801709149454425,0.001082448740891737,0.8066341485818399,0.0009159537587217782,0.6575979173512048,0.10891053391053392,-0.6181480537784205
BOE,UK,2025,2,2025-Q2,117.85714285714286,2654.0,22.476221731438734,0.2017148745428508,4.567749951330849,-0.0001241109583485209,2.218233133784512e-05,-0.00018240807333017934,0.0007361237267909726,-0.004793649575604373,0.0005737920858485295,7.228307241547013e-05,0.000429549015045936,-0.001805292737288236,-0.00020104630146924136,-5.078444701595218e-05,0.0009271247084955007,0.03172922786356573,0.0002248405637500043,0.7155212665085677,-0.0016512917725322355,0.3672841509115231,0.000429549015045936,0.494705804607865,0.0007361237267909726,0.08618697876559757,7.228307241547013e-05,-0.49716351277185955,0.03172922786356573,-0.8195376919548247
BOE,UK,2025,3,2025-Q3,117.0,2525.1666666666665,21.79066311537211,0.21920929100450448,4.777485347523382,-3.562776115148924e-05,3.562776115148924e-05,-3.5842293906810036e-05,0.00044150242959014886,-0.006642422209072356,0.0006170369398620846,0.0001490757304710793,0.0004275331338178709,-0.00038402083540643245,-0.00024960886081574547,0.0,-0.0009205647592839095,0.44951876218323594,0.00029070458935529766,1.222914535238356,-0.002214212247275892,-0.11457229666456814,0.0004275331338178709,0.487972495717713,0.00044150242959014886,-0.5267028533103666,0.0001490757304710793,-0.3920547291213499,0.44951876218323594,0.2706030099830889
BOE,UK,2025,4,2025-Q4,124.25,2890.0,22.344784446705436,0.20957160100027616,4.701271779048111,-0.0007526047932873159,-7.939028262940616e-05,0.0,0.0005131770579584818,-0.0057128945659331585,0.0011495562064343468,0.00038170477748181923,0.0009113853585461282,-0.0007025001787300178,-0.001108258173427601,0.0,0.0058342131046662925,-0.8821338383838384,0.00019847570657351545,0.5124156874092911,-0.0019307616161875216,0.12805969184436022,0.0009113853585461282,2.104102672895705,0.0005131770579584818,-0.37760076407874016,0.00038170477748181923,-0.07364725642559145,-0.8821338383838384,-3.2040859936167094
BOE,UK,2026,1,2026-Q1,2.0,35.0,17.5,0.2583732057416268,4.661483253588517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0165712913899037,0.0,1.780779703345195,0.0,-0.9400444978893558,0.0,-1.445144094671787,0.0,-0.5960998696122491,0.0,-0.9023289538074246
